OrderID,CustomerName,Gender,Email,Phone,Product,Category,SubCategory,Quantity,UnitPrice,Total revenue,TotalAmount,OrderDate,ShipDate,Region,PaymentMode,City,State
ORD104818,Jordan  Gupta,Unknown,jordan.x@example.com,6280255912 ext 409,Tandoori Chicken,Food,Main,4,161.78,808.9,647.12,26-04-2025,22-10-2024,Centar,Online,Mumbai,Maharashtra
ORD103183,Taylor Chaudhary,Male,taylor.@mailinator.com,-7413948339,Garlic Bread ,Food,Sides,6,553.66,2768.3,3321.96,27-02-2024,26-10-2026,Centar,UPI,Pune,Maharashtra
ORD100224,RILEY Sharma,Male,riley.@mailinator.com,63756,Chicken Burger ,Food,Burger,2,273.46,546.92,546.92,11-12-2024,01-10-2025,East,Online,Mumbai,Maharashtra
ORD103613,Angel Kulkarni,Unknown,angel.12@outlook.com,-1614230788,Garlic Bread ,Food,Sides,4,592.52,2370.08,2370.08,07-02-2027,30-01-2025,West,Online,Nagpur,Maharashtra
ORD100336,Sam  Bose,Female,sam95@yahoo.com,(716) 8651518,Veg Burger ,Food,Burger,6,1087.63,1087.63,6525.78,26-08-2025,28-05-2023,East,Cash,Pune,Maharashtra 
ORD104477,Rowan  Singh,Female,rowan20@example.com,8930113507,Butter Naan,Food,Bread,4,693.21,4159.26,2772.84, null,11-03-2023,Centar,Online,Hyderabad,Telangana
ORD101095,Kai  Shah,Unknown,kai.12@outlook.com,6047825173 ext 810,Butter Naan,Food,Bread,6,856.94,4284.7,5141.64,24-07-2023,11-10-2188,South,Card,Kolkata,West Bengal
ORD101632,KRIS Shah,Male,kris@gmail,6552713676,Cheese Fries,Food,Sides,3,790.52,3162.08,2371.56,28-01-2026,19-05-2022,West,Online,Pune ,Maharashtra 
ORD101003,PARKER Kapoor,Male,parker@yahoo.com,-2901342889,Butter Naan,Food,Bread,6,52.62,157.86,315.72,28-04-2024,27-09-2022,Centar,Card,Nagpur,Maharashtra 
ORD101183,Lee Mehta,Female,lee.x@yahoo.com,9089678312,Coke 500Ml,Beverages,Soft Drink,5,159.22,318.44,796.1,09-11-2026,08-01-2025,South,Cash,Delhi ,Delhi
ORD101964,casey Sharma,Female,casey.x@mailinator.com,-1289198135,Espresso,Beverages,Coffee,2,283.04,1698.24,566.08,05-12-2023,01-02-2027,North,UPI,Ahmedabad,Gujarat
ORD101262,Parker mehta,Female,parker@company.co,-7989422816,Cheese Fries,Food,Sides,3,1163.73,5818.65,3491.19,24-01-2025,10-02-2024,West,UPI,Pune,Maharashtra
ORD104442,Sam Nath,Non-Binary,sam.12@outlook.com,94721,Chicken Burger,Food,Burger,4,168.32,1009.92,673.28,08-10-2026,15-07-2023,North,Online,Hyderabad,Telangana
ORD102042,jordan Nair,Female,jordan.x@company.co,-4819301126,Veg Burger,Food,Burger,4,720.08,3600.4,2880.32,06-11-2024,02-01-2025,Centar,Card,Nagpur,Maharashtra
ORD103489,Kai Dutta,Unknown,kai.@company.co,+91 6256810270,Coke 500Ml ,Beverages,Soft Drink,4,513.25,2053,2053,27-08-2024,null,North,Cash,Hyderabad,Telangana
ORD103116,harper Iyer,Male,harper.x@outlook.com,89771,Orange Juice ,Beverages,Juice,4,132.02,396.06,528.08,26-02-2024,31-07-2024,North,Online,Mumbai,Maharashtra 
ORD101638,riley Patel,Female,riley26@outlook.com,Not Found,Pepperoni Pizza,Food,Pizza,5,85.35,426.75,426.75,17-11-2024,30-09-2024,North,Online,Ahmedabad ,Gujarat
ORD102791,Kris Nair,Female,kris.12@gmail.com,(746) 7871110,Espresso,Beverages,Coffee,3,704.17,1408.34,2112.51,23-02-2027,11-03-2025,East,Online,Jaipur,Rajasthan
ORD101771,Parker  Kulkarni,Female,parker.x@yahoo.com,+91 7429719944,Chocolate Cake,Desert,Cake,4,568.16,1704.48,2272.64,26-05-2024,05-08-2025,North,Online,Chennai,Tamil Nadu
ORD100755,Robin  Rao,Female,Not Found,7782213409 ext 151,Margherita Pizza ,Food,Pizza,3,507.44,2537.2,1522.32,02-11-2026,23-01-2024,West,Online,Mumbai,Maharashtra
ORD100430,Alex  Singh Jr,Male,alexgmailcom,-9145806752,Veg Burger,Food,Burger,6,76.53,382.65,459.18,15-03-2025,07-02-2023,West,Online,Chenna1,Tamil Nadu
ORD100686,Sasha Dutta,Female,sasha.12@outlook.com,97163,Cheese Fries,Food,Sides,1,977.77,2933.31,977.77,22-03-2026,03-03-2025,South,UPI,Ahmedabad,Gujarat 
ORD102763,Charlie kapoor Jr,Female,charlie@gmail.com,+91 6177302845,Latte,Beverages,Coffee,3,200.41,1202.46,601.23, null,14-10-2023,West,Online,Ahmedabad,Gujarat
ORD100233,Quinn patel,Female,quinn.x@example.com,-6467576946,Margherita Pizza,Food,Pizza,1,674.12,4044.72,674.12,30-05-2024,09-03-2025,East,Online,Delhi,Delhi
ORD102697,Parker Sharma,Non-Binary,parker.x@example.com,+91 8748743464,Garlic Bread ,Food,Sides,1,478.54,2871.24,478.54,02-11-2026,21-11-2024,North,Online,Nagpur,Maharashtra
ORD101443,jamie Desai,Male,jamie.x@yahoo.com,82650,Garlic Bread,Food,Sides,6,1088,4352,6528,27-12-2025,02-10-2025,North,Online,Mumbai,Maharashtra
ORD104889,Devin Gupta,Female,devin@gmail.com,8739622949 ext 589,Chocolate Cake,Desert,Cake,5,509.89,1019.78,2549.45,19-11-2024,01-10-2178,West,Online,Chenna1,Tamil Nadu
ORD102451,Rowan Nath,Female,rowan.com,9476399159,Mango Smoothie,Beverages,Smoothie,5,675.76,3378.8,3378.8,03-05-2027,null,North,Cash,Pune ,Maharashtra 
ORD100751,CAMERON Mehta,Female,cameron.x@company.co,(948) 3074710,Veg Burger,Food,Burger,2,1154.85,5774.25,2309.7,11-06-2026,24-03-2024,North,UPI,Pune,Maharashtra 
ORD102677,Morgan  Kulkarni,Male,morgan73@hotmail.com,-6020484639,Coke 500Ml,Beverages,Soft Drink,4,77.28,463.68,309.12, null,15-05-2027,Centar,Online,Bengaluru,Karnataka
ORD101599,Sasha  Verma,Female,sasha@mailinator.com,9065885437 ext 693,Latte,Beverages,Coffee,1,960.37,3841.48,960.37,24-11-2023,29-01-2026,Centar,Online,Ahmedabad,Gujarat
ORD103559,Angel nair,Female,angel.x@outlook.com,7585929454 ext 765,Pepperoni Pizza,Food,Pizza,6,865.07,865.07,5190.42,10-08-2024,null,East,Online,Pune,Maharashtra
ORD104772,sam Chaudhary,Female,sam.@example.com,(963) 6797879,Margherita Pizza ,Food,Pizza,5,54,162,270,08-11-2024,12-02-2025,South,Cash,Nagpur,Maharashtra 
ORD100895,Lee  Khan,Male,Not Found,7348001121,Latte,Beverages,Coffee,4,41.47,41.47,165.88,14-10-2022,13-12-2024,South,Online,Pune,Maharashtra
ORD104250,CASEY Agarwal,Female,casey@gmail,9116230197,Chocolate Cake ,Desert,Cake,3,396.79,396.79,1190.37,23-01-2025,02-08-2025,South,Online,Nagpur,Maharashtra
ORD102846,Angel shah,Male,angel@mailinator.com,+91 8898933223,Latte ,Beverages,Coffee,2,278.09,1390.45,556.18,21-07-2026,21-09-2026,Centar,Online,Ahmedabad,Gujarat 
ORD100643,Parker Nair,Non-Binary,parker.12@gmail.com,(615) 5663680,Garlic Bread,Food,Sides,6,731.8,2195.4,4390.8,23-11-2024,04-05-2023,South,Cash,Bengaluru,Karnataka
ORD103671,Quinn  Joshi,Unknown,quinn.@yahoo.com,(680) 4171537,Pepperoni Pizza,Food,Pizza,5,465.05,2325.25,2325.25,08-10-2025,12-12-2023,West,Card,Bengaluru ,Karnataka
ORD102449,Angel Kulkarni,Female,angel.12@yahoo.com,9109312042,Chicken Burger,Food,Burger,6,622.13,1244.26,3732.78,01-07-2025,07-11-2025,West,Card,Chennai ,Tamil Nadu
ORD101016,Quinn  Joshi,Unknown,quinn.x@gmail.com,(891) 1934068,Chicken Burger,Food,Burger,5,515.39,2061.56,2576.95,10-02-2026,30-12-2024,West,Online,Pune,Maharashtra
ORD100661,Harper Sharma,Female,harper.x@gmail.com,-7651069835,Garlic Bread,Food,Sides,4,706.95,2120.85,2827.8,28-04-2026,09-03-2026,East,Cash,Delh1,Delhi 
ORD100518,QUINN Kulkarni,Unknown,quinn.com,9791304676,Cheese Fries,Food,Sides,3,728.53,1457.06,2185.59,21-08-2023,20-06-2025,East,Online,Ahmedabad,Gujarat
ORD102736,taylor Dutta,Non-Binary,taylor.12@gmail.com,+91 8684537650,Paneer Wrap,Food,Wrap,5,687.84,3439.2,3439.2,31-08-2023,21-11-2023,West,Cash,Bengaluru,Karnataka
ORD103179,Jesse  Agarwal,Female,jesse.x@company.co,6988878459,Paneer Wrap ,Food,Wrap,2,783.17,2349.51,1566.34,20-12-2025,11-07-2027,East,UPI,Kolkata,West Bengal
ORD104886,SKYLER Verma,Female,skyler@.com,6826665916,Espresso,Beverages,Coffee,3,754.43,4526.58,2263.29,06-12-2025,19-08-2022,East,Online,Hyderabad,Telangana
ORD104118,Angel  Singh,Female,angel.12@company.co,9715673562,Tandoori Chicken,Food,Main,5,1049.75,2099.5,5248.75,11-07-2023,11-09-2024,East,Online,Hyderabad,Telangana
ORD103675,harper Desai,Unknown,harper.12@example.com,Not Found,Garlic Bread ,Food,Sides,5,1021.86,2043.72,5109.3,28-02-2025,21-07-2025,South,Online,Lucknow,Uttar Pradesh
ORD104342,Taylor  Kulkarni,Female,taylorgmail.com,(705) 1411789,Orange Juice,Beverages,Juice,3,193.74,1162.44,581.22, null,08-08-2023,East,Online,Mumbai ,Maharashtra
ORD100788,Charlie Bose,Female,charlie@example.com,-4076559327,Coke 500Ml,Beverages,Soft Drink,6,684.93,4109.58,4109.58,17-06-2023,31-05-2025,North,Online,Pune,Maharashtra 
ORD104756,charlie Chaudhary,Non-Binary,charlie.@outlook.com,-8979454831,Chocolate Cake,Desert,Cake,6,1097.46,6584.76,6584.76,18-12-2024,31-12-2024,South,UPI,Lucknow,Uttar Pradesh
ORD101146,Rowan sharma,Non-Binary,rowan.x@hotmail.com,92018,Chicken Burger,Food,Burger,6,950.46,950.46,5702.76,25-07-2022,16-10-2024,North,Online,Chennai,Tamil Nadu
ORD102239,Kris verma,Male,kris.@example.com,-8287696599,Latte,Beverages,Coffee,4,261.37,261.37,1045.48,29-06-2026,24-03-2024,North,Online,Mumbai,Maharashtra
ORD104189,Kris Khan,Non-Binary,kris.@yahoo.com,9115520797 ext 255,Garlic Bread,Food,Sides,2,62.85,314.25,125.7, null,18-08-2025,North,Cash,Nagpur,Maharashtra
ORD100768,Sam dutta,Male,sam.x@company.co,-9796427251,Orange Juice,Beverages,Juice,5,841.41,841.41,4207.05,31-03-2026,27-09-2025,North,Online,Chenna1,Tamil Nadu
ORD102614,taylor Chaudhary,Non-Binary,taylor.12@gmail.com,+91 8292632449,Paneer Wrap ,Food,Wrap,5,108.65,434.6,543.25,21-01-2025,26-09-2024,South,Online,Jaipur,Rajasthan
ORD103762,Avery Chaudhary,Female,avery29@gmail.com,8005248320 ext 928,Tandoori Chicken ,Food,Main,6,695.7,4174.2,4174.2,09-06-2024,04-01-2026,South,UPI,Ahmedabad ,Gujarat
ORD103008,Devin  Gupta,Unknown,devin.x@hotmail.com,88326,Coke 500Ml,Beverages,Soft Drink,4,1085.46,2170.92,4341.84,30-05-2024,02-05-2023,North,Card,Delhi,Delhi 
ORD102282,Devin Gupta,Non-Binary,devin5@example.com,+91 9230538462,Tandoori Chicken,Food,Main,1,1167.19,1167.19,1167.19,30-06-2024,01-10-2024,North,Online,Bengaluru,Karnataka
ORD102529,riley Dutta,Unknown,riley.x@example.com,(938) 1584140,Cheese Fries ,Food,Sides,3,82.79,248.37,248.37,13-03-2023,null,North,Online,Pune,Maharashtra
ORD103850,Harper mehta,Non-Binary,harper.@company.co,-6074494441,Chocolate Cake,Desert,Cake,1,151.91,455.73,151.91,01-10-2024,06-11-2023,North,Online,Chennai,Tamil Nadu
ORD100307,Rowan Dutta,Female,rowan.12@company.co,6707915261,Margherita Pizza,Food,Pizza,1,429.15,1287.45,429.15,11-02-2022,12-01-2025,North,Card,Ahmedabad,Gujarat
ORD104724,Sasha Nair,Male,sasha.x@yahoo.com,8256422470,Tandoori Chicken ,Food,Main,5,428.5,1285.5,2142.5,28-07-2026,14-04-2025,West,Online,Ahmedabad,Gujarat
ORD104272,Parker rao,Female,parker6@company.co,8430372147,Tandoori Chicken ,Food,Main,3,645.16,1935.48,1935.48,26-11-2024,null,North,Online,Delhi,Delhi 
ORD103422,Sam Agarwal,Male,sam.x@gmail.com,7533672983 ext 222,Orange Juice,Beverages,Juice,5,409.55,40955,2047.75,17-01-2024,03-06-2025,North,Cash,Bengaluru,Karnataka
ORD100880,Kris  Singh,Non-Binary,Not Found,+91 8230721134,Tandoori Chicken,Food,Main,2,499.8,499.8,999.6,05-05-2022,19-12-2024,East,Online,Bengaluru ,Karnataka 
ORD104654,Robin  Sharma,Female,robin@outlook.com,7131478953,Mango Smoothie ,Beverages,Smoothie,4,732.4,2929.6,2929.6,28-12-2024,11-12-2022,South,Online,Ahmedabad,Gujarat
ORD102257,harper Sharma,Male,harper74@hotmail.com,72679,Tandoori Chicken,Food,Main,3,408.46,408.46,1225.38,09-05-2023,05-06-2025,South,Online,Bengaluru ,Karnataka
ORD103053,Devin mehta,Non-Binary,devin42@example.com,9821806076,Mango Smoothie,Beverages,Smoothie,2,713.44,3567.2,1426.88,08-02-2024,null,South,Online,Ahmedabad,Gujarat
ORD100417,Jamie  Agarwal Jr,Male,jamie@company.co,+91 9476992215,Chocolate Cake ,Desert,Cake,5,295.6,1478,1478,24-12-2025,05-06-2023,North,UPI,Nagpur,Maharashtra 
ORD104936,Rowan Singh,Female,rowan66@hotmail.com,8906351066 ext 872,Garlic Bread,Food,Sides,3,636.15,3816.9,1908.45,27-01-2024,24-11-2024,North,Online,Pune,Maharashtra 
ORD103780,kai Nair,Unknown,Not Found,+91 8904936709,Tandoori Chicken,Food,Main,6,669.7,2009.1,4018.2,21-02-2023,28-09-2026,South,Online,Hyderabad,Telangana
ORD104632,Sam Agarwal,Non-Binary,sam@gmail,+91 6261944116,Garlic Bread,Food,Sides,2,984,2952,1968,19-11-2025,18-12-2023,South,Cash,Delhi ,Delhi
ORD103111,RILEY Iyer,Male,riley@gmail,9304190568,Margherita Pizza,Food,Pizza,2,1004.99,1004.99,2009.98,18-01-2024,10-09-2026,Centar,Cash,Lucknow ,Uttar Pradesh 
ORD104311,Kai Gupta,Unknown,kai@gmail,(737) 1004462,Paneer Wrap,Food,Wrap,6,1033.9,6203.4,6203.4,23-01-2023,04-12-2024,South,Online,Jaipur ,Rajasthan
ORD103200,Quinn  Bose,Unknown,quinngmailcom,Not Found,Chocolate Cake,Desert,Cake,6,534.44,2672.2,3206.64,19-03-2023,19-07-2024,Centar,Online,Ahmedabad,Gujarat
ORD101999,Drew  Dutta,Female,drew56@gmail.com,9232776653,Garlic Bread,Food,Sides,6,254.23,1016.92,1525.38,20-03-2026,04-05-2025,West,Online,Jaipur,Rajasthan
ORD101182,Casey Verma,Unknown,casey@gmail,+91 8906005874,Coke 500Ml,Beverages,Soft Drink,1,127.2,763.2,127.2,14-07-2025,22-07-2022,West,Online,Ahmedabad,Gujarat 
ORD104625,Riley  Mehta,Non-Binary,riley.@mailinator.com,9103499445 ext 997,Tandoori Chicken ,Food,Main,1,277.92,555.84,277.92,16-05-2023,null,South,Cash,Ahmedabad ,Gujarat
ORD104998,Jesse Iyer,Female,jesse.x@outlook.com,(900) 2148922,Cheese Fries,Food,Sides,5,446.74,1786.96,2233.7,31-10-2024,30-07-2022,North,Cash,Bengaluru,Karnataka
ORD100361,Sasha  Verma,Male,sasha.12@outlook.com,93248,Veg Burger,Food,Burger,1,378.06,2268.36,378.06,30-12-2025,null,West,UPI,Lucknow,Uttar Pradesh
ORD104601,Lee  Chaudhary,Female,lee.x@company.co,(858) 8322820,Butter Naan,Food,Bread,4,272.26,1361.3,1089.04,20-08-2026,09-08-2274,South,Card,Pune,Maharashtra
ORD100922,JESSE Dutta,Male,jesse.x@example.com,6063964782 ext 845,Garlic Bread,Food,Sides,6,632.09,1896.27,3792.54,03-10-2024,null,Centar,Online,Ahmedabad,Gujarat
ORD100219,Sasha  Nath,Female,sashagmail.com,7414272209 ext 853,Espresso ,Beverages,Coffee,2,1165.11,2330.22,2330.22,04-07-2025,02-12-2026,West,Card,Chennai,Tamil Nadu
ORD104311,drew Mehta,Female,drew.@mailinator.com,66936,Mango Smoothie ,Beverages,Smoothie,1,832.98,2498.94,832.98,02-07-2025,08-09-2186,West,Cash,Kolkata ,West Bengal
ORD103611,rowan Kulkarni,Unknown,rowan.@yahoo.com,+91 8329839214,Espresso,Beverages,Coffee,3,69.43,277.72,208.29,05-04-2024,18-11-2024,North,Cash,Bengaluru,Karnataka
ORD103335,Cameron mehta,Male,cameron.@mailinator.com,9071257410,Espresso,Beverages,Coffee,3,919,919,2757,22-01-2026,11-10-2025,South,UPI,Delh1,Delhi
ORD100856,Casey  Khan,Female,casey.@example.com,-8639277576,Paneer Wrap,Food,Wrap,3,677.2,3386,2031.6,27-06-2024,null,North,UPI,Ahmedabad ,Gujarat
ORD100665,Morgan bose,Male,morgan@yahoo.com,8156281703 ext 53,Margherita Pizza ,Food,Pizza,3,146.84,734.2,440.52,07-09-2023,06-02-2027,North,Online,Ahmedabad,Gujarat
ORD104244,ANGEL Khan,Non-Binary,angel@example.com,-8419257061,Chicken Burger,Food,Burger,3,368.35,1105.05,1105.05, null,21-09-2023,West,UPI,Mumbai ,Maharashtra
ORD104581,Cameron  Shah,Male,cameron.@gmail.com,7575703141 ext 220,Garlic Bread ,Food,Sides,100,303.41,1213.64,30341,12-03-2023,15-02-2027,East,Online,Jaipur,Rajasthan
ORD100581,Harper mehta,Male,harper.x@example.com,+91 8940911409,Mango Smoothie,Beverages,Smoothie,1,659.88,659.88,659.88,07-12-2023,25-09-2025,North,Online,Nagpur,Maharashtra
ORD104311,JORDAN Khan,Female,jordan.@outlook.com,9864758053,Mango Smoothie,Beverages,Smoothie,4,185.05,185.05,740.2,24-02-2022,18-04-2026,South,Cash,Delh1,Delhi
ORD100460,sam Kapoor,Non-Binary,sam@example.com,(741) 2889341,Espresso,Beverages,Coffee,1,210.51,1052.55,210.51, null,10-04-2024,South,Online,Delhi ,Delhi 
ORD100439,Devin Rao,Female,devin@.com,-8373155399,Garlic Bread,Food,Sides,5,952.37,3809.48,4761.85,17-11-2023,null,East,Cash,Mumbai,Maharashtra
ORD103820,avery Joshi,Female,avery.@gmail.com,6355060927,Cheese Fries,Food,Sides,5,213.59,213.59,1067.95,22-12-2023,28-10-2026,West,Online,Pune,Maharashtra
ORD104832,Sasha  Sharma,Male,sashagmail.com,-8454508562,Paneer Wrap,Food,Wrap,6,1157.83,4631.32,6946.98, null,30-08-2024,West,Cash,Pune,Maharashtra
ORD102432,SASHA Rao,Female,sasha.@example.com,6691085033,Latte,Beverages,Coffee,3,702.09,1404.18,2106.27,29-06-2025,14-11-2022,Centar,Cash,Mumbai,Maharashtra 
ORD104913,JORDAN Khan,Male,jordan61@outlook.com,89693,Tandoori Chicken,Food,Main,3,883.36,883.36,2650.08,20-06-2025,19-06-2024,East,Card,Jaipur ,Rajasthan
ORD101948,Skyler kapoor,Unknown,skyler.@yahoo.com,-9284612801,Margherita Pizza,Food,Pizza,1,369.46,1847.3,369.46,24-09-2025,22-09-2024,North,Online,Kolkata,West Bengal
ORD100957,Sasha chaudhary,Female,sasha.@gmail.com,-8291396964,Latte,Beverages,Coffee,6,1094.16,1094.16,6564.96,29-11-2024,08-08-2026,North,Cash,Chennai,Tamil Nadu
ORD103069,morgan Gupta,Female,morgan@hotmail.com,9863966873,Orange Juice,Beverages,Juice,5,859,859,4295, null,09-04-2026,North,Cash,Mumbai,Maharashtra
ORD102562,CAMERON Sharma,Unknown,cameron.com,91824,Chocolate Cake ,Desert,Cake,4,159.06,795.3,636.24,06-12-2023,25-07-2026,South,Card,Lucknow ,Uttar Pradesh
ORD101153,Harper  Singh,Female,harper.x@outlook.com,-6552881427,Chicken Burger ,Food,Burger,6,317.61,1905.66,1905.66,05-01-2027,07-04-2025,North,Online,Jaipur ,Rajasthan 
ORD103899,parker Desai,Female,parker.x@yahoo.com,(601) 6026708,Mango Smoothie,Beverages,Smoothie,2,1130.29,2260.58,2260.58,22-08-2025,null,East,Online,Ahmedabad ,Gujarat
ORD102297,Harper Nath,Unknown,harper74@outlook.com,-4396376760,Garlic Bread,Food,Sides,4,880.66,4403.3,3522.64,25-08-2026,13-09-2023,South,Cash,Kolkata,West Bengal
ORD104611,Skyler khan Jr,Male,skyler.x@example.com,76018,Tandoori Chicken ,Food,Main,6,926.64,2779.92,5559.84, null,23-06-2024,West,Card,Pune,Maharashtra 
ORD104114,Sam iyer,Female,sam.x@mailinator.com,+91 8516626423,Margherita Pizza,Food,Pizza,5,1058.45,4233.8,5292.25,24-01-2025,03-09-2023,Centar,UPI,Lucknow ,Uttar Pradesh 
ORD103061,Taylor  Verma Jr,Male,taylor.@company.co,+91 9650163899,Veg Burger,Food,Burger,3,577.68,2310.72,1733.04,18-06-2023,27-07-2022,South,Online,Mumbai,Maharashtra
ORD103028,SAM Mehta,Female,sam.x@example.com,(929) 7617084,Chocolate Cake ,Desert,Cake,2,871.82,5230.92,1743.64,09-12-2023,05-04-2023,North,UPI,Chennai,Tamil Nadu
ORD100775,cameron Sharma,Female,cameron.@company.co,61999,Margherita Pizza,Food,Pizza,3,334.74,669.48,1004.22,04-08-2022,10-11-2022,East,Cash,Hyderabad ,Telangana
ORD100172,Drew  Sharma,Unknown,drew47@yahoo.com,6056204397,Butter Naan,Food,Bread,4,687.3,3436.5,2749.2,11-04-2024,12-08-2187,North,Online,Pune,Maharashtra 
ORD101095,SAM Verma,Female,sam.12@company.co,-9376281767,Paneer Wrap,Food,Wrap,1,639.47,1918.41,639.47,24-01-2027,13-07-2024,Centar,Online,Jaipur ,Rajasthan
ORD102057,Lee Gupta,Female,Not Found,+91 6152163353,Espresso,Beverages,Coffee,5,970.85,970.85,4854.25,08-07-2024,15-04-2025,West,Online,Kolkata,West Bengal
ORD100600,Harper Iyer,Male,harper.@mailinator.com,(800) 7947521,Garlic Bread ,Food,Sides,5,433.2,2599.2,2166,08-09-2022,20-04-2025,North,Online,Mumbai,Maharashtra
ORD101068,cameron Kulkarni,Female,cameron@.com,(753) 7032508,Veg Burger,Food,Burger,3,1128.74,3386.22,3386.22,22-05-2024,null,West,UPI,Lucknow ,Uttar Pradesh
ORD103166,Quinn Patel,Female,quinngmailcom,-1823932701,Chicken Burger ,Food,Burger,4,1058.86,5294.3,4235.44,29-01-2024,10-11-2184,North,Card,Jaipur,Rajasthan
ORD100888,Devin  Mehta,Male,devin96@yahoo.com,+91 8144869536,Espresso,Beverages,Coffee,1,882.3,4411.5,882.3,11-10-2026,01-02-2027,Centar,Card,Delhi,Delhi 
ORD100363,ANGEL Patel,Male,angel.com,7996827780,Mango Smoothie,Beverages,Smoothie,1,628.09,1256.18,628.09,21-05-2024,21-05-2026,Centar,Online,Jaipur,Rajasthan
ORD103264,Lee Singh,Unknown,lee88@mailinator.com,84536,Coke 500Ml,Beverages,Soft Drink,5,319.33,319.33,1596.65,27-01-2023,11-09-2022,North,Cash,Lucknow ,Uttar Pradesh
ORD101014,Taylor shah,Unknown,taylor.@company.co,+91 8607628934,Pepperoni Pizza ,Food,Pizza,4,82.89,248.67,331.56,18-11-2025,02-05-2024,East,Online,Pune,Maharashtra
ORD102864,Cameron Iyer,Male,cameron.x@mailinator.com,6524832850 ext 962,Veg Burger,Food,Burger,1,631.85,3159.25,631.85,16-02-2023,17-08-2026,South,Cash,Mumbai,Maharashtra 
ORD102474,AVERY Kapoor,Unknown,avery.@gmail.com,-4134805509,Latte,Beverages,Coffee,4,1120.21,4480.84,4480.84,01-11-2023,04-11-2025,Centar,Online,Nagpur,Maharashtra
ORD101877,Sam  Agarwal,Female,sam.12@example.com,-8843883504,Veg Burger,Food,Burger,2,1012.35,4049.4,2024.7,01-02-2025,05-09-2190,South,Online,Kolkata,West Bengal 
ORD102248,Taylor Kapoor,Female,taylor@outlook.com,94396,Orange Juice,Beverages,Juice,1,493.61,1974.44,493.61,20-02-2026,07-07-2026,North,Online,Jaipur,Rajasthan
ORD102496,jamie Kulkarni,Female,jamie.12@gmail.com,+91 7429462109,Orange Juice ,Beverages,Juice,5,161.58,969.48,807.9,24-11-2024,15-07-2022,East,Online,Mumbai,Maharashtra
ORD103042,Jesse  Singh,Non-Binary,jessegmailcom,-9554754172,Chicken Burger,Food,Burger,1,838.86,838.86,838.86,07-07-2023,04-06-2025,North,Online,Kolkata,West Bengal
ORD103000,Lee sharma,Male,lee.x@company.co,67032,Espresso,Beverages,Coffee,1,683.16,683.16,683.16,27-04-2024,04-07-2197,West,UPI,Nagpur,Maharashtra 
ORD101093,Taylor nair,Female,taylor.12@company.co,-7225824523,Espresso,Beverages,Coffee,5,793.12,1586.24,3965.6,13-03-2027,03-02-2024,South,Online,Nagpur,Maharashtra 
ORD101461,Quinn iyer,Female,quinn.@mailinator.com,6615206079,Veg Burger,Food,Burger,6,484.61,1938.44,2907.66,25-12-2022,09-06-2025,North,Online,Pune,Maharashtra
ORD102167,Morgan khan,Female,morgan@mailinator.com,+91 6105011187,Chicken Burger ,Food,Burger,2,542.51,3255.06,1085.02,12-06-2025,27-06-2023,Centar,Cash,Bengaluru,Karnataka
ORD102660,jesse Desai,Non-Binary,jesse.x@gmail.com,-1172612113,Butter Naan,Food,Bread,5,828.18,828.18,4140.9,18-04-2026,24-07-2025,North,Online,Delhi,Delhi
ORD100605,SKYLER Agarwal,Female,skyler.12@outlook.com,-6812232225,Cheese Fries,Food,Sides,3,516.89,3101.34,1550.67,24-04-2027,18-05-2023,North,Cash,Nagpur,Maharashtra
,,Female,sasha.@company.co,-6822362090,Orange Juice,Beverages,Juice,4,970.73,970.73,3882.92,17-11-2023,19-05-2024,South,Card,Kolkata,West Bengal 
ORD100180,Sasha Patel,Male,taylor49@company.co,95101,Garlic Bread,Food,Sides,4,482.21,1446.63,1928.84,18-12-2023,28-03-2023,South,Online,Mumbai,Maharashtra
ORD104469,TAYLOR Patel,Female,leegmail.com,-6123417923,Butter Naan,Food,Bread,6,247.54,1237.7,1485.24,03-09-2023,25-04-2024,East,Cash,Ahmedabad,Gujarat
ORD101609,Lee nair,Female,alex.12@yahoo.com,6834290846 ext 853,Mango Smoothie,Beverages,Smoothie,2,782.02,3910.1,1564.04,02-07-2024,05-07-2025,West,Cash,Ahmedabad ,Gujarat
ORD103481,Alex  Mehta Jr,Female,jordan.x@gmail.com,-5721325122,Tandoori Chicken ,Food,Main,5,347.15,347.15,1735.75,10-11-2024,14-11-2024,West,Card,Chennai,Tamil Nadu
ORD101473,jordan Nair,Non-Binary,Not Found,8781004256,Veg Burger ,Food,Burger,3,821.69,4930.14,2465.07,05-10-2024,02-04-2023,North,Online,Delhi,Delhi
